:START_ID(Article)	:END_ID(Keyword)
6581	AI
15112	Quantum
19351	Biology
17960	Genetic programming
14621	Data storage
19560	Sensors
8940	Bioinformatics
17800	Genetic programming
2287	AI
11546	Real time
17081	Classification
15238	Data storage
10756	Real time
7443	Machine Learning
139	Combinatorics
14080	Combinatorics
16075	Genetic programming
12142	QBit
8923	Classification
13938	Bioinformatics
7054	Big data
11133	QBit
12539	AI
15892	Quantum
13562	Protocols
18875	Real time
12297	Data modeling
12409	Authentication
1125	Data storage
14360	Biology
6230	Cybersecurity
5565	Cybersecurity
18916	Databases
4409	Bioinformatics
8816	Streams
10539	Quantum
6969	IOT
1070	Clustering
358	IOT
10625	Encryption
6191	Databases
1434	Semantic data
9727	Entanglement
11617	Encryption
13360	Big data
5296	Biology
7703	Databases
7652	Entanglement
14158	IOT
19794	Streams
409	Streams
1299	Entanglement
4438	Real time
968	Data modeling
847	Encryption
9387	Big data
14843	Tokens
18803	Quantum
2263	Biology
17463	IOT
70	Machine Learning
7599	IOT
14401	Cancer
13887	Cybersecurity
15601	Data storage
12138	Quantum
15966	Semantic data
17003	Streams
19358	Cybersecurity
16803	Big data
16763	Entanglement
18880	Cancer
12140	Combinatorics
16812	Encryption
17303	Biology
18398	Connection
15184	Entanglement
9384	Entanglement
10835	Big data
6244	Physics
16187	Entanglement
4401	Deep Learning
569	Cybersecurity
18937	Semantic data
17174	Machine Learning
16279	Connection
6098	Genetic programming
4213	Protocols
12787	Protocols
2616	Streams
6926	Real time
11832	Cancer
5884	Streams
14296	Machine Learning
19353	Entanglement
15337	Semantic data
6349	Semantic data
9353	QBit
15015	Big data
14890	Physics
8887	Quantum
10180	Biology
12716	Genetic programming
19365	Quantum
8575	Sensors
8672	Tokens
4573	Databases
10973	Biology
14080	Cybersecurity
10167	Streams
2882	IOT
7996	Authentication
4153	Data modeling
6723	Combinatorics
1478	Connection
2832	Biology
560	Machine Learning
11437	Streams
8603	Streams
1454	Physics
1303	Deep Learning
19230	Machine Learning
4104	AI
4570	Big data
7370	Cybersecurity
18742	Entanglement
19092	Classification
7569	DNA
10662	Cancer
4874	Physics
19641	Databases
3428	QBit
2372	Databases
2807	DNA
12366	Entanglement
9393	Bioinformatics
3194	Classification
11605	Cancer
4857	Quantum
8824	Genetic programming
14652	Tokens
17441	Protocols
7549	IOT
10318	Streams
744	Sensors
11746	QBit
7231	Real time
12476	Quantum
6342	Quantum
5264	Cancer
1757	Entanglement
2154	Encryption
2464	IOT
6641	Streams
10447	Authentication
19403	DNA
9112	Data modeling
4801	Streams
2587	Machine Learning
10767	Real time
16882	Deep Learning
17093	Cybersecurity
4401	Entanglement
16372	Cybersecurity
12886	Quantum
5721	Deep Learning
15382	Protocols
9400	Big data
13702	Physics
3901	Semantic data
2861	Connection
9398	Sensors
14320	Physics
2805	Physics
15372	Combinatorics
9499	Semantic data
14276	Clustering
7881	Semantic data
9630	Big data
12034	Bioinformatics
7697	Encryption
1453	Combinatorics
5246	Real time
7910	Combinatorics
17091	Combinatorics
5398	Connection
4931	Big data
6481	Machine Learning
11927	DNA
2548	QBit
1784	Machine Learning
5349	Cancer
8683	IOT
11935	Clustering
16933	Physics
9267	Authentication
10958	Streams
15291	Semantic data
11265	Biology
7177	AI
9185	Biology
7738	Streams
16127	Deep Learning
12630	Biology
8135	Classification
9948	Data storage
8790	Sensors
1995	Bioinformatics
12238	QBit
16414	Deep Learning
3154	Combinatorics
5097	Authentication
6236	QBit
6473	Classification
12314	Tokens
4689	Genetic programming
3599	Authentication
19307	Cybersecurity
18270	Connection
18502	Databases
2318	Tokens
12606	Encryption
8242	Machine Learning
15968	Sensors
2790	QBit
11876	Cybersecurity
17657	IOT
2088	DNA
14590	Cybersecurity
19447	Combinatorics
18055	Bioinformatics
16490	Cybersecurity
3957	Real time
5854	Genetic programming
1006	Bioinformatics
1394	Sensors
17399	Encryption
14354	AI
381	Connection
503	Entanglement
9397	Tokens
11983	Connection
7605	QBit
1434	Connection
18973	Cancer
16314	Clustering
18969	Physics
3860	IOT
1289	DNA
13355	Real time
16751	IOT
18191	Deep Learning
2772	Data modeling
5689	Protocols
19249	Encryption
343	Streams
5942	Data storage
7651	Tokens
12408	Data storage
19819	Authentication
3464	Deep Learning
7223	Machine Learning
14390	Cybersecurity
1529	Machine Learning
9280	Physics
13890	QBit
13528	Big data
13753	Classification
19059	Sensors
8326	Connection
6863	IOT
1918	Data storage
3221	QBit
16074	Sensors
6571	Genetic programming
2170	Authentication
9452	Streams
16006	Cancer
13750	Data modeling
998	Authentication
8878	Tokens
10466	Encryption
4	Data storage
19644	Cybersecurity
19033	Physics
11461	Databases
7311	Data modeling
11073	AI
15229	Authentication
17705	Bioinformatics
10460	Connection
19106	Entanglement
1791	DNA
2431	Cancer
8037	Data modeling
15362	Classification
7726	Authentication
4554	Bioinformatics
3351	QBit
1213	Biology
16030	Databases
9073	Sensors
18885	Data storage
964	Data storage
696	Big data
6457	Bioinformatics
7251	Combinatorics
18255	Encryption
541	Quantum
18613	Biology
6360	Cybersecurity
1460	Combinatorics
11029	Connection
6060	Data modeling
10534	Authentication
6934	Real time
15290	Machine Learning
16093	Machine Learning
17267	Cybersecurity
1678	Entanglement
7388	Big data
18787	Combinatorics
7827	Sensors
19654	Sensors
9887	Encryption
15426	Data modeling
18267	Big data
11717	Encryption
11757	Semantic data
9869	Entanglement
11315	Genetic programming
8184	Authentication
14588	Bioinformatics
3073	IOT
5190	Encryption
6902	Physics
19358	Deep Learning
751	Clustering
14850	QBit
16450	IOT
4644	Clustering
18268	Real time
12034	Encryption
8297	Data modeling
675	Sensors
6185	Combinatorics
7793	Protocols
4595	Entanglement
3404	Machine Learning
8359	Big data
3270	Protocols
13599	Physics
14925	Sensors
3664	Classification
14573	Genetic programming
12342	Sensors
19095	Deep Learning
15778	Biology
18086	DNA
15192	Protocols
9166	IOT
6560	Clustering
19163	Cancer
7205	Entanglement
4732	IOT
2247	Machine Learning
17682	Entanglement
14944	Tokens
5830	Connection
16850	Databases
6898	IOT
8659	Encryption
9856	Protocols
8417	AI
11071	Protocols
9633	Sensors
6939	Databases
4911	IOT
17075	AI
406	Connection
18631	Tokens
3234	Connection
19715	Classification
10562	Protocols
17434	Data modeling
13001	Tokens
268	Deep Learning
7145	Data modeling
9125	Sensors
2366	Physics
18670	Machine Learning
18392	Protocols
17521	AI
10466	Protocols
12737	IOT
17269	Data modeling
7932	AI
8952	Genetic programming
11962	Authentication
13357	Semantic data
7265	IOT
14938	Combinatorics
6703	Cancer
12532	Cybersecurity
4561	Deep Learning
8436	Machine Learning
5686	Data storage
6894	Classification
12503	Bioinformatics
19650	Data storage
17701	Bioinformatics
4598	DNA
5195	Bioinformatics
19342	Deep Learning
5094	Clustering
3143	Cybersecurity
7335	Big data
9685	Semantic data
15956	Semantic data
5642	Biology
13703	Protocols
3283	Genetic programming
933	Sensors
2342	Protocols
16847	Encryption
13096	Entanglement
12519	AI
392	Authentication
14805	Genetic programming
3637	Physics
7473	Big data
12550	Entanglement
11379	Databases
3019	Encryption
2407	QBit
5075	Clustering
14547	Tokens
3707	Genetic programming
89	Sensors
7660	IOT
4809	AI
4932	AI
4234	Quantum
2814	Entanglement
8961	Authentication
16521	Genetic programming
8570	Databases
7213	Data modeling
11192	Real time
16162	Machine Learning
19591	Encryption
15025	Classification
956	Connection
1208	Encryption
8884	IOT
2410	Genetic programming
7122	Data storage
4066	QBit
17584	Physics
3479	Data modeling
14836	Protocols
18842	Quantum
6080	Biology
19410	Data storage
11280	QBit
14404	Cybersecurity
6733	Bioinformatics
1153	Big data
3341	Real time
6767	Protocols
7239	Biology
718	Encryption
8688	Quantum
299	Deep Learning
5367	Bioinformatics
8338	Biology
2088	AI
9432	Bioinformatics
9968	AI
5602	Data modeling
11818	Machine Learning
11260	Physics
13923	Sensors
4392	Classification
17290	Data modeling
6034	Combinatorics
19145	Machine Learning
19443	Classification
11046	Entanglement
4660	Sensors
2832	Cybersecurity
6710	Cancer
17006	DNA
14070	Combinatorics
3801	Sensors
5172	Sensors
13319	Combinatorics
13640	Biology
4362	Quantum
4504	Protocols
3550	Quantum
1177	Classification
13401	Data storage
10613	Cybersecurity
14654	Machine Learning
2307	DNA
9970	Databases
12836	Deep Learning
2151	Entanglement
3243	Encryption
7091	Data storage
11710	Connection
318	IOT
1368	Streams
4925	DNA
6914	Deep Learning
9074	Quantum
10215	IOT
13178	Cybersecurity
13404	Sensors
8851	Connection
17381	Deep Learning
9424	Data storage
1883	DNA
13380	Cancer
15904	Real time
16393	Protocols
3814	AI
14620	Tokens
16025	Semantic data
18894	Machine Learning
1503	Cybersecurity
17663	Classification
15997	Big data
14589	Quantum
9365	DNA
8299	Encryption
12711	Data modeling
12661	Databases
11570	Data modeling
6027	Data storage
12265	Cybersecurity
10098	IOT
10901	Cancer
3792	Cancer
2858	Connection
8096	Semantic data
11713	Entanglement
2935	Quantum
14862	Classification
18138	AI
3768	AI
14875	AI
19249	QBit
19741	Big data
13845	Machine Learning
6681	Sensors
14270	Cancer
10342	Cancer
296	Machine Learning
12178	Authentication
10951	QBit
12560	Databases
8239	Authentication
1772	AI
19894	Genetic programming
11281	Data storage
2827	Big data
7628	Encryption
15513	Real time
3658	Tokens
8436	Bioinformatics
10736	Connection
11047	Semantic data
7115	Biology
4926	Combinatorics
12031	Sensors
15048	DNA
15466	Biology
690	AI
9166	Clustering
15723	Protocols
12125	Classification
19691	IOT
11758	Cybersecurity
12195	Real time
6256	Big data
12460	Classification
1143	Databases
16994	Data storage
2292	Physics
11547	Data storage
12110	Big data
7706	Bioinformatics
15939	AI
12235	Encryption
13484	Physics
8010	Streams
16533	AI
1138	AI
18038	Semantic data
6629	Genetic programming
17991	Cybersecurity
13954	Physics
1649	Databases
18193	AI
18793	Connection
19273	Cancer
2630	Biology
14853	Biology
5837	Protocols
5729	IOT
4794	Combinatorics
8923	Data modeling
8621	Databases
16404	AI
16510	Deep Learning
18361	Authentication
1147	AI
4060	Clustering
11693	Bioinformatics
10932	Biology
17166	Big data
14674	Cybersecurity
1938	Data modeling
13956	Data storage
5477	Connection
12678	Quantum
14262	Semantic data
17273	Streams
14107	Authentication
3361	AI
5160	Authentication
19674	QBit
868	Entanglement
6306	Cybersecurity
2110	Authentication
17873	Deep Learning
272	IOT
4540	Data modeling
12593	AI
18284	Bioinformatics
17446	Encryption
4111	Biology
18291	Databases
7013	Protocols
14259	Physics
12343	Clustering
4792	Biology
6509	Classification
13752	DNA
6189	Entanglement
19214	Bioinformatics
2578	Data modeling
9884	Sensors
11003	Combinatorics
17274	Tokens
17998	Bioinformatics
11331	Classification
7994	Connection
7925	Data modeling
12149	Machine Learning
14150	QBit
8247	Authentication
11605	Data storage
19286	Quantum
6241	Encryption
8737	Data storage
10769	Biology
1095	IOT
6464	Protocols
6751	Classification
238	Physics
14717	Combinatorics
2915	Connection
7381	Databases
13222	Tokens
9352	Real time
8817	QBit
312	DNA
6940	Bioinformatics
19402	Authentication
390	Connection
14257	Streams
5190	Semantic data
11085	Deep Learning
11099	Protocols
12994	Streams
5346	Data storage
848	Biology
14898	Entanglement
14522	Cybersecurity
16866	Bioinformatics
19679	Cancer
12317	Biology
2257	Clustering
10562	Big data
11960	Genetic programming
15690	Classification
13925	Authentication
5098	Sensors
12333	Combinatorics
2619	Cybersecurity
14967	Entanglement
1192	Quantum
849	DNA
13662	Semantic data
3711	IOT
15386	AI
12987	Cancer
17525	Databases
1840	Big data
9553	Semantic data
3332	Machine Learning
12206	Encryption
19140	QBit
5420	Biology
3372	Machine Learning
14446	Data modeling
19301	Machine Learning
14758	Classification
11382	QBit
11410	Big data
1390	Genetic programming
12654	Authentication
6112	Biology
8977	Data modeling
3521	Cancer
15013	Deep Learning
19049	Cybersecurity
2463	Classification
14836	Classification
1460	Protocols
7546	Tokens
10193	DNA
6393	Streams
7422	Big data
239	Genetic programming
19622	Combinatorics
3246	Cybersecurity
4494	Physics
7318	Data storage
10590	Quantum
3728	DNA
80	Clustering
5612	Semantic data
9547	Combinatorics
14179	DNA
17453	Connection
5112	Databases
19120	Genetic programming
16850	Authentication
9521	Quantum
8806	Semantic data
14082	QBit
14180	Biology
19646	Classification
3465	Databases
18276	Tokens
11524	Genetic programming
3419	IOT
12355	Quantum
16585	Connection
19555	Semantic data
9837	Protocols
10008	Biology
19667	Physics
12985	Tokens
19206	Physics
18097	Data storage
8219	Authentication
2633	Cancer
17978	Streams
15711	AI
10776	Encryption
5854	Biology
495	Entanglement
7090	Genetic programming
10096	Physics
18088	Encryption
16482	IOT
11727	DNA
6577	IOT
15690	Authentication
16498	Combinatorics
4860	Clustering
14070	Streams
132	Big data
9553	DNA
17098	AI
5932	Cybersecurity
9603	Sensors
9065	IOT
13274	Machine Learning
18518	Authentication
19304	Clustering
11219	Connection
11719	Quantum
1964	Combinatorics
849	Databases
10724	QBit
10186	Streams
11730	Semantic data
10560	Quantum
11443	Cancer
1312	Quantum
15401	IOT
18038	Entanglement
4888	Quantum
11051	Data modeling
4303	Combinatorics
5544	Biology
11946	DNA
17199	Biology
12558	Clustering
14853	Cybersecurity
17874	Semantic data
19879	Deep Learning
5552	Tokens
5503	Data storage
8913	Connection
12227	Protocols
16264	Protocols
18830	Databases
16602	Authentication
11119	IOT
11881	Genetic programming
15205	Machine Learning
18986	Sensors
4516	Quantum
18192	Cybersecurity
13306	Biology
8223	Protocols
16769	Data storage
6704	AI
4541	Connection
10571	Sensors
14599	Streams
3996	Quantum
7460	Semantic data
17905	Data modeling
3343	Genetic programming
11392	Combinatorics
16432	Connection
9730	Authentication
5975	Bioinformatics
14175	Genetic programming
1540	Big data
15518	AI
15607	Protocols
14264	Bioinformatics
10991	Cybersecurity
14711	QBit
14828	Databases
16493	Sensors
11252	Clustering
16258	DNA
1345	Cancer
10841	Entanglement
12925	Machine Learning
6105	Deep Learning
9006	Databases
836	Databases
9528	Genetic programming
5900	Cybersecurity
8067	Combinatorics
391	Cybersecurity
9470	Data storage
600	Bioinformatics
9028	Big data
9677	Machine Learning
10749	Clustering
5919	Encryption
677	Tokens
3105	Data modeling
10999	Biology
15509	Physics
17326	Databases
2575	Databases
10728	Connection
10371	QBit
12050	Encryption
15578	Clustering
15681	AI
19940	Deep Learning
209	Encryption
8657	IOT
19371	Genetic programming
3899	Big data
2669	QBit
5410	Combinatorics
19124	Semantic data
15179	Authentication
8751	Data modeling
16910	Classification
16081	Real time
18690	Databases
14838	Machine Learning
18226	Authentication
9508	Biology
5896	Bioinformatics
6699	QBit
3078	AI
8507	Deep Learning
4770	IOT
3035	Biology
7647	Databases
16452	Bioinformatics
11011	Physics
17656	Protocols
16082	Data modeling
8198	Clustering
8602	Cybersecurity
7037	QBit
11914	Clustering
5925	Authentication
13370	Streams
3821	Connection
9367	Sensors
2048	Bioinformatics
13766	Classification
14198	Biology
3821	AI
4056	Bioinformatics
18178	Cancer
4014	Quantum
220	QBit
10635	Cybersecurity
9542	Connection
5594	Streams
1833	Deep Learning
11178	Big data
17136	DNA
67	Physics
18539	Tokens
9205	Genetic programming
3973	Physics
13240	Sensors
7485	Data modeling
12838	Machine Learning
1708	Authentication
11209	QBit
16759	Databases
17699	Sensors
15998	Protocols
6616	Authentication
16458	Deep Learning
3336	Combinatorics
8334	QBit
5111	Connection
17274	Bioinformatics
9562	Cybersecurity
9857	Authentication
12589	DNA
5834	Sensors
9194	Physics
11428	Cybersecurity
11430	Physics
7032	Quantum
12229	Protocols
2510	QBit
19882	Cybersecurity
19356	Physics
17943	Clustering
5730	Semantic data
5591	Machine Learning
7618	Real time
10822	Semantic data
15934	QBit
5617	Connection
12871	Bioinformatics
16133	Cybersecurity
580	Cybersecurity
13432	Clustering
7922	Tokens
11576	Classification
10956	Deep Learning
2918	Entanglement
12377	Sensors
10780	Real time
370	Bioinformatics
11908	Combinatorics
12810	Data storage
3358	Machine Learning
3211	Clustering
2571	Protocols
12383	Databases
6627	Real time
5206	Classification
17535	Streams
13459	Protocols
174	Real time
18204	Classification
9104	Big data
15675	Semantic data
8773	Physics
10064	Classification
6523	Cancer
15496	Clustering
17820	QBit
6273	Authentication
8987	Streams
16341	Entanglement
10814	Cybersecurity
17140	QBit
3444	Tokens
13242	Real time
1550	Genetic programming
11158	Biology
4406	QBit
11800	Real time
18457	Deep Learning
10545	Data modeling
4315	AI
2068	Semantic data
952	Biology
6558	Physics
15075	Streams
8128	Quantum
16033	Databases
3202	Physics
19827	Semantic data
15420	Combinatorics
17966	Connection
13179	Big data
535	IOT
16255	Clustering
17468	Real time
4488	AI
4584	Genetic programming
7360	Bioinformatics
18564	Databases
5628	QBit
3141	Biology
16767	Clustering
19595	Streams
15016	Tokens
1387	Machine Learning
12833	Genetic programming
2239	Tokens
3856	Encryption
13533	DNA
14420	Streams
612	Biology
757	Biology
18454	Tokens
19486	Cybersecurity
10509	Semantic data
9186	Entanglement
18564	Clustering
1637	Data storage
3520	Biology
3561	Semantic data
5389	AI
6782	Cancer
9517	Sensors
15522	Clustering
288	Data modeling
18708	Data modeling
19707	Connection
1610	Biology
3131	DNA
388	AI
14001	Semantic data
2412	Bioinformatics
15350	Authentication
15970	Databases
16324	Genetic programming
