:START_ID(Edition)	pages	:END_ID(Article)
3dtv5	1-11	17147
3dtv5	1-11	17148
3dtv5	1-11	17149
3dtv5	1-11	17150
3dtv5	1-11	17151
3dtv5	1-11	17152
3dtv5	1-11	17153
3dtv5	1-11	17154
3dtv5	1-11	17155
3dtv5	1-11	17156
3dtv5	1-11	17157
3dtv5	1-11	17158
3dtv5	1-11	17159
3dtv5	1-11	17160
3dtv5	1-11	17161
3dtv5	1-11	17162
3dtv5	1-11	17163
3dtv5	1-11	17164
3dtv5	1-11	17165
3dtv5	1-11	17166
3dtv5	1-11	17167
3dtv5	1-11	17168
3dtv5	1-11	17169
3dtv5	1-11	17170
3dtv5	1-11	17171
3dtv5	1-11	17172
3dtv5	1-11	17173
3dui5	1-11	17174
3dui5	1-11	17175
3dui5	1-11	17176
3dui5	1-11	17177
3dui5	1-11	17178
3dui5	1-11	17179
3dui5	1-11	17180
3dui5	1-11	17181
3dui5	1-11	17182
3dui5	1-11	17183
3dui5	1-11	17184
3dui5	1-11	17185
3dui5	1-11	17186
3dui5	1-11	17187
3dui5	1-11	17188
3dui5	1-11	17189
3dui5	1-11	17190
3dui5	1-11	17191
3dui5	1-11	17192
3dui5	1-11	17193
3dui5	1-11	17194
3dui5	1-11	17195
3dui5	1-11	17196
3dui5	1-11	17197
3dui5	1-11	17198
3dui5	1-11	17199
3dui5	1-11	17200
3dui5	1-11	17201
3dui5	1-11	17202
3dui5	1-11	17203
3dui5	1-11	17204
3dui5	1-11	17205
3dui5	1-11	17206
3dui5	1-11	17207
3dui5	1-11	17208
3dui5	1-11	17209
3dui5	1-11	17210
3dui5	1-11	17211
3dui5	1-11	17212
3dui5	1-11	17213
3dui5	1-11	17214
3dui5	1-11	17215
3dui5	1-11	17216
3dui5	1-11	17217
3dui5	1-11	17218
3dui5	1-11	17219
3dui5	1-11	17220
3dui5	1-11	17221
3dui5	1-11	17222
3dui5	1-11	17223
3dui5	1-11	17224
3dui5	1-11	17225
3dui5	1-11	17226
3dui5	1-11	17227
3dui5	1-11	17228
3dui5	1-11	17229
3pgcic5	1-11	17230
3pgcic5	1-11	17231
3pgcic5	1-11	17232
3pgcic5	1-11	17233
3pgcic5	1-11	17234
3pgcic5	1-11	17235
3pgcic5	1-11	17236
3pgcic5	1-11	17237
3pgcic5	1-11	17238
3pgcic5	1-11	17239
3pgcic5	1-11	17240
3pgcic5	1-11	17241
3pgcic5	1-11	17242
3pgcic5	1-11	17243
3pgcic5	1-11	17244
3pgcic5	1-11	17245
3pgcic5	1-11	17246
3pgcic5	1-11	17247
3pgcic5	1-11	17248
3pgcic5	1-11	17249
3pgcic5	1-11	17250
3pgcic5	1-11	17251
3pgcic5	1-11	17252
3pgcic5	1-11	17253
3pgcic5	1-11	17254
3pgcic5	1-11	17255
3pgcic5	1-11	17256
3pgcic5	1-11	17257
3pgcic5	1-11	17258
3pgcic5	1-11	17259
3pgcic5	1-11	17260
3pgcic5	1-11	17261
3pgcic5	1-11	17262
3pgcic5	1-11	17263
3pgcic5	1-11	17264
3pgcic5	1-11	17265
3pgcic5	1-11	17266
3pgcic5	1-11	17267
3pgcic5	1-11	17268
3pgcic5	1-11	17269
3pgcic5	1-11	17270
3pgcic5	1-11	17271
3pgcic5	1-11	17272
3pgcic5	1-11	17273
3pgcic5	1-11	17274
3pgcic5	1-11	17275
3pgcic5	1-11	17276
3pgcic5	1-11	17277
3pgcic5	1-11	17278
3pgcic5	1-11	17279
3pgcic5	1-11	17280
3pgcic5	1-11	17281
3pgcic5	1-11	17282
3pgcic5	1-11	17283
3pgcic5	1-11	17284
3pgcic5	1-11	17285
3pgcic5	1-11	17286
3pgcic5	1-11	17287
3pgcic5	1-11	17288
3pgcic5	1-11	17289
3pgcic5	1-11	17290
3pgcic5	1-11	17291
3pgcic5	1-11	17292
3pgcic5	1-11	17293
3pgcic5	1-11	17294
3pgcic5	1-11	17295
3pgcic5	1-11	17296
3pgcic5	1-11	17297
3pgcic5	1-11	17298
3pgcic5	1-11	17299
3pgcic5	1-11	17300
3pgcic5	1-11	17301
3pgcic5	1-11	17302
3pgcic5	1-11	17303
3pgcic5	1-11	17304
3pgcic5	1-11	17305
3pgcic5	1-11	17306
3pgcic5	1-11	17307
3pgcic5	1-11	17308
3pgcic5	1-11	17309
3pgcic5	1-11	17310
3pgcic5	1-11	17311
3pgcic5	1-11	17312
3pgcic5	1-11	17313
3pgcic5	1-11	17314
3pgcic5	1-11	17315
3pgcic5	1-11	17316
3pgcic5	1-11	17317
3pgcic5	1-11	17318
3pgcic5	1-11	17319
3pgcic5	1-11	17320
3pgcic5	1-11	17321
3pgcic5	1-11	17322
3pgcic5	1-11	17323
3pgcic5	1-11	17324
3pgcic5	1-11	17325
3pgcic5	1-11	17326
3pgcic5	1-11	17327
3pgcic5	1-11	17328
3pgcic5	1-11	17329
3pgcic5	1-11	17330
3pgcic5	1-11	17331
3pgcic5	1-11	17332
3pgcic5	1-11	17333
3pgcic5	1-11	17334
3pgcic5	1-11	17335
3pgcic5	1-11	17336
3pgcic5	1-11	17337
3pgcic5	1-11	17338
3pgcic5	1-11	17339
3pgcic5	1-11	17340
3pgcic5	1-11	17341
3pgcic5	1-11	17342
3pgcic5	1-11	17343
3pgcic5	1-11	17344
3pgcic5	1-11	17345
3pgcic5	1-11	17346
3pgcic5	1-11	17347
3pgcic5	1-11	17348
3pgcic5	1-11	17349
3pgcic5	1-11	17350
3pgcic5	1-11	17351
3pgcic5	1-11	17352
3pgcic5	1-11	17353
3pgcic5	1-11	17354
3pgcic5	1-11	17355
3pgcic5	1-11	17356
3pgcic5	1-11	17357
3pgcic5	1-11	17358
3pgcic5	1-11	17359
3pgcic5	1-11	17360
3pgcic5	1-11	17361
3pgcic5	1-11	17362
3pgcic5	1-11	17363
3pgcic5	1-11	17364
3pgcic5	1-11	17365
3pgcic5	1-11	17366
3pgcic5	1-11	17367
3pgcic5	1-11	17368
3pgcic5	1-11	17369
3pgcic5	1-11	17370
3pgcic5	1-11	17371
3pgcic5	1-11	17372
3pgcic5	1-11	17373
3pgcic5	1-11	17374
3pgcic5	1-11	17375
3pgcic5	1-11	17376
3pgcic5	1-11	17377
3pgcic5	1-11	17378
3pgcic5	1-11	17379
3pgcic5	1-11	17380
3pgcic5	1-11	17381
3pgcic5	1-11	17382
ACISicis5	1-11	17383
ACISicis5	1-11	17384
ACISicis5	1-11	17385
ACISicis5	1-11	17386
ACISicis5	1-11	17387
ACISicis5	1-11	17388
ACISicis5	1-11	17389
ACISicis5	1-11	17390
ACISicis5	1-11	17391
ACISicis5	1-11	17392
ACISicis5	1-11	17393
ACISicis5	1-11	17394
ACISicis5	1-11	17395
ACISicis5	1-11	17396
ACISicis5	1-11	17397
ACISicis5	1-11	17398
ACISicis5	1-11	17399
ACISicis5	1-11	17400
ACISicis5	1-11	17401
ACISicis5	1-11	17402
ACISicis5	1-11	17403
ACISicis5	1-11	17404
ACISicis5	1-11	17405
ACISicis5	1-11	17406
ACISicis5	1-11	17407
ACISicis5	1-11	17408
ACISicis5	1-11	17409
ACISicis5	1-11	17410
ACISicis5	1-11	17411
ACISicis5	1-11	17412
ACISicis5	1-11	17413
ACISicis5	1-11	17414
ACISicis5	1-11	17415
ACISicis5	1-11	17416
ACISicis5	1-11	17417
ACISicis5	1-11	17418
ACISicis5	1-11	17419
ACISicis5	1-11	17420
ACISicis5	1-11	17421
ACISicis5	1-11	17422
ACISicis5	1-11	17423
ACISicis5	1-11	17424
ACISicis5	1-11	17425
ACISicis5	1-11	17426
ACISicis5	1-11	17427
ACISicis5	1-11	17428
ACISicis5	1-11	17429
ACISicis5	1-11	17430
ACISicis5	1-11	17431
ACISicis5	1-11	17432
ACISicis5	1-11	17433
ACISicis5	1-11	17434
ACISicis5	1-11	17435
ACISicis5	1-11	17436
ACISicis5	1-11	17437
ACISicis5	1-11	17438
ACISicis5	1-11	17439
ACISicis5	1-11	17440
ACISicis5	1-11	17441
ACISicis5	1-11	17442
ACISicis5	1-11	17443
ACISicis5	1-11	17444
ACISicis5	1-11	17445
ACISicis5	1-11	17446
ACISicis5	1-11	17447
ACISicis5	1-11	17448
ACISicis5	1-11	17449
ACISicis5	1-11	17450
ACISicis5	1-11	17451
ACISicis5	1-11	17452
ACISicis5	1-11	17453
ACISicis5	1-11	17454
ACISicis5	1-11	17455
ACISicis5	1-11	17456
ACISicis5	1-11	17457
ACISicis5	1-11	17458
ACISicis5	1-11	17459
ACISicis5	1-11	17460
ACISicis5	1-11	17461
ACISicis5	1-11	17462
ACISicis5	1-11	17463
ACISicis5	1-11	17464
ACISicis5	1-11	17465
ACISicis5	1-11	17466
ACISicis5	1-11	17467
ACISicis5	1-11	17468
ACISicis5	1-11	17469
ACISicis5	1-11	17470
ACISicis5	1-11	17471
ACISicis5	1-11	17472
ACISicis5	1-11	17473
ACISicis5	1-11	17474
ACISicis5	1-11	17475
ACISicis5	1-11	17476
ACISicis5	1-11	17477
ACISicis5	1-11	17478
ACISicis5	1-11	17479
ACISicis5	1-11	17480
ACISicis5	1-11	17481
ACISicis5	1-11	17482
ACISicis5	1-11	17483
ACISicis5	1-11	17484
ACISicis5	1-11	17485
ACISicis5	1-11	17486
ACISicis5	1-11	17487
ACISicis5	1-11	17488
ACISicis5	1-11	17489
ACISicis5	1-11	17490
ACISicis5	1-11	17491
ACISicis5	1-11	17492
ACISicis5	1-11	17493
ACISicis5	1-11	17494
ACISicis5	1-11	17495
ACISicis5	1-11	17496
ACISicis5	1-11	17497
ACMace5	1-11	17498
ACMace5	1-11	17499
ACMace5	1-11	17500
ACMace5	1-11	17501
ACMace5	1-11	17502
ACMace5	1-11	17503
ACMace5	1-11	17504
ACMace5	1-11	17505
ACMace5	1-11	17506
ACMace5	1-11	17507
ACMace5	1-11	17508
ACMace5	1-11	17509
ACMace5	1-11	17510
ACMace5	1-11	17511
ACMace5	1-11	17512
ACMace5	1-11	17513
ACMace5	1-11	17514
ACMace5	1-11	17515
ACMace5	1-11	17516
ACMace5	1-11	17517
ACMace5	1-11	17518
ACMace5	1-11	17519
ACMace5	1-11	17520
ACMace5	1-11	17521
ACMace5	1-11	17522
ACMace5	1-11	17523
ACMace5	1-11	17524
ACMace5	1-11	17525
ACMace5	1-11	17526
ACMace5	1-11	17527
ACMace5	1-11	17528
ACMace5	1-11	17529
ACMace5	1-11	17530
ACMace5	1-11	17531
ACMace5	1-11	17532
ACMace5	1-11	17533
ACMace5	1-11	17534
ACMace5	1-11	17535
ACMace5	1-11	17536
ACMace5	1-11	17537
ACMace5	1-11	17538
ACMace5	1-11	17539
ACMace5	1-11	17540
ACMace5	1-11	17541
ACMace5	1-11	17542
ACMace5	1-11	17543
ACMace5	1-11	17544
ACMace5	1-11	17545
ACMace5	1-11	17546
ACMace5	1-11	17547
ACMace5	1-11	17548
ACMace5	1-11	17549
ACMace5	1-11	17550
ACMace5	1-11	17551
ACMace5	1-11	17552
ACMace5	1-11	17553
ACMace5	1-11	17554
ACMace5	1-11	17555
ACMace5	1-11	17556
ACMace5	1-11	17557
ACMace5	1-11	17558
ACMace5	1-11	17559
ACMace5	1-11	17560
ACMace5	1-11	17561
ACMace5	1-11	17562
ACMace5	1-11	17563
ACMace5	1-11	17564
ACMicec5	1-11	17565
ACMicec5	1-11	17566
ACMicec5	1-11	17567
ACMicec5	1-11	17568
ACMicec5	1-11	17569
ACMicec5	1-11	17570
ACMicec5	1-11	17571
ACMicec5	1-11	17572
ACMicec5	1-11	17573
ACMicec5	1-11	17574
ACMicec5	1-11	17575
ACMicec5	1-11	17576
ACMicec5	1-11	17577
ACMicec5	1-11	17578
ACMicec5	1-11	17579
ACMicec5	1-11	17580
ACMicec5	1-11	17581
ACMicec5	1-11	17582
ACMicec5	1-11	17583
ACMicec5	1-11	17584
ACMicec5	1-11	17585
ACMicec5	1-11	17586
ACMicec5	1-11	17587
ACMicec5	1-11	17588
ACMicec5	1-11	17589
ACMicec5	1-11	17590
ACMicec5	1-11	17591
ACMicec5	1-11	17592
ACMicec5	1-11	17593
ACMicec5	1-11	17594
ACMicec5	1-11	17595
ACMicec5	1-11	17596
ACMicec5	1-11	17597
ACMicec5	1-11	17598
ACMicec5	1-11	17599
ACMicec5	1-11	17600
ACMicec5	1-11	17601
ACMicec5	1-11	17602
ACMicec5	1-11	17603
IEEEants5	1-11	17604
IEEEants5	1-11	17605
IEEEants5	1-11	17606
IEEEants5	1-11	17607
IEEEants5	1-11	17608
IEEEants5	1-11	17609
IEEEants5	1-11	17610
IEEEants5	1-11	17611
IEEEants5	1-11	17612
IEEEants5	1-11	17613
IEEEants5	1-11	17614
IEEEants5	1-11	17615
IEEEants5	1-11	17616
IEEEants5	1-11	17617
IEEEants5	1-11	17618
IEEEants5	1-11	17619
IEEEants5	1-11	17620
IEEEants5	1-11	17621
IEEEants5	1-11	17622
IEEEants5	1-11	17623
IEEEants5	1-11	17624
IEEEants5	1-11	17625
IEEEants5	1-11	17626
IEEEants5	1-11	17627
IEEEants5	1-11	17628
IEEEants5	1-11	17629
IEEEants5	1-11	17630
IEEEants5	1-11	17631
IEEEants5	1-11	17632
IEEEants5	1-11	17633
IEEEants5	1-11	17634
IEEEants5	1-11	17635
IEEEants5	1-11	17636
IEEEants5	1-11	17637
IEEEants5	1-11	17638
IEEEants5	1-11	17639
IEEEants5	1-11	17640
IEEEants5	1-11	17641
IEEEants5	1-11	17642
IEEEants5	1-11	17643
IEEEants5	1-11	17644
IEEEants5	1-11	17645
IEEEants5	1-11	17646
IEEEants5	1-11	17647
IEEEants5	1-11	17648
IEEEants5	1-11	17649
IEEEants5	1-11	17650
IEEEants5	1-11	17651
IEEEants5	1-11	17652
IEEEants5	1-11	17653
IEEEants5	1-11	17654
IEEEants5	1-11	17655
IEEEants5	1-11	17656
IEEEants5	1-11	17657
IEEEants5	1-11	17658
IEEEants5	1-11	17659
IEEEants5	1-11	17660
IEEEants5	1-11	17661
IEEEants5	1-11	17662
IEEEants5	1-11	17663
IEEEants5	1-11	17664
IEEEants5	1-11	17665
IEEEants5	1-11	17666
IEEEants5	1-11	17667
IEEEants5	1-11	17668
IEEEares5	1-11	17669
IEEEares5	1-11	17670
IEEEares5	1-11	17671
IEEEares5	1-11	17672
IEEEares5	1-11	17673
IEEEares5	1-11	17674
IEEEares5	1-11	17675
IEEEares5	1-11	17676
IEEEares5	1-11	17677
IEEEares5	1-11	17678
IEEEares5	1-11	17679
IEEEares5	1-11	17680
IEEEares5	1-11	17681
IEEEares5	1-11	17682
IEEEares5	1-11	17683
IEEEares5	1-11	17684
IEEEares5	1-11	17685
IEEEares5	1-11	17686
IEEEares5	1-11	17687
IEEEares5	1-11	17688
IEEEares5	1-11	17689
IEEEares5	1-11	17690
IEEEares5	1-11	17691
IEEEares5	1-11	17692
IEEEares5	1-11	17693
IEEEares5	1-11	17694
IEEEares5	1-11	17695
IEEEares5	1-11	17696
IEEEares5	1-11	17697
IEEEares5	1-11	17698
IEEEares5	1-11	17699
IEEEares5	1-11	17700
IEEEares5	1-11	17701
IEEEares5	1-11	17702
IEEEares5	1-11	17703
IEEEares5	1-11	17704
IEEEares5	1-11	17705
IEEEares5	1-11	17706
IEEEares5	1-11	17707
IEEEares5	1-11	17708
IEEEares5	1-11	17709
IEEEares5	1-11	17710
IEEEares5	1-11	17711
IEEEares5	1-11	17712
IEEEares5	1-11	17713
IEEEares5	1-11	17714
IEEEares5	1-11	17715
IEEEares5	1-11	17716
IEEEares5	1-11	17717
IEEEares5	1-11	17718
IEEEares5	1-11	17719
IEEEares5	1-11	17720
IEEEares5	1-11	17721
IEEEares5	1-11	17722
IEEEares5	1-11	17723
IEEEares5	1-11	17724
IEEEares5	1-11	17725
IEEEares5	1-11	17726
IEEEares5	1-11	17727
IEEEares5	1-11	17728
IEEEares5	1-11	17729
IEEEares5	1-11	17730
IEEEares5	1-11	17731
IEEEares5	1-11	17732
IEEEares5	1-11	17733
IEEEares5	1-11	17734
IEEEares5	1-11	17735
IEEEares5	1-11	17736
IEEEares5	1-11	17737
IEEEares5	1-11	17738
IEEEares5	1-11	17739
IEEEares5	1-11	17740
IEEEares5	1-11	17741
IEEEares5	1-11	17742
IEEEares5	1-11	17743
IEEEares5	1-11	17744
IEEEares5	1-11	17745
IEEEares5	1-11	17746
IEEEares5	1-11	17747
IEEEares5	1-11	17748
IEEEares5	1-11	17749
IEEEares5	1-11	17750
IEEEares5	1-11	17751
IEEEares5	1-11	17752
IEEEares5	1-11	17753
IEEEares5	1-11	17754
IEEEares5	1-11	17755
IEEEares5	1-11	17756
IEEEares5	1-11	17757
IEEEares5	1-11	17758
IEEEares5	1-11	17759
IEEEares5	1-11	17760
IEEEares5	1-11	17761
IEEEares5	1-11	17762
IEEEares5	1-11	17763
IEEEares5	1-11	17764
IEEEcca5	1-11	17765
IEEEcca5	1-11	17766
IEEEcca5	1-11	17767
IEEEcca5	1-11	17768
IEEEcca5	1-11	17769
IEEEcca5	1-11	17770
IEEEcca5	1-11	17771
IEEEcca5	1-11	17772
IEEEcca5	1-11	17773
IEEEcca5	1-11	17774
IEEEcca5	1-11	17775
IEEEcca5	1-11	17776
IEEEcca5	1-11	17777
IEEEcca5	1-11	17778
IEEEcca5	1-11	17779
IEEEcca5	1-11	17780
IEEEcca5	1-11	17781
IEEEcca5	1-11	17782
IEEEcca5	1-11	17783
IEEEcca5	1-11	17784
IEEEcca5	1-11	17785
IEEEcca5	1-11	17786
IEEEcca5	1-11	17787
IEEEcca5	1-11	17788
IEEEcca5	1-11	17789
IEEEcca5	1-11	17790
IEEEcca5	1-11	17791
IEEEcca5	1-11	17792
IEEEcca5	1-11	17793
IEEEcca5	1-11	17794
IEEEcca5	1-11	17795
IEEEcca5	1-11	17796
IEEEcca5	1-11	17797
IEEEcca5	1-11	17798
IEEEcca5	1-11	17799
IEEEcca5	1-11	17800
IEEEcca5	1-11	17801
IEEEcca5	1-11	17802
IEEEcca5	1-11	17803
IEEEcca5	1-11	17804
IEEEcca5	1-11	17805
IEEEcca5	1-11	17806
IEEEcca5	1-11	17807
IEEEcca5	1-11	17808
IEEEcca5	1-11	17809
IEEEcca5	1-11	17810
IEEEcca5	1-11	17811
IEEEcca5	1-11	17812
IEEEcca5	1-11	17813
IEEEcca5	1-11	17814
IEEEcca5	1-11	17815
IEEEcca5	1-11	17816
IEEEcca5	1-11	17817
IEEEcca5	1-11	17818
IEEEcca5	1-11	17819
IEEEcca5	1-11	17820
IEEEcca5	1-11	17821
IEEEcca5	1-11	17822
IEEEcca5	1-11	17823
IEEEcca5	1-11	17824
IEEEcca5	1-11	17825
IEEEcca5	1-11	17826
IEEEcca5	1-11	17827
IEEEcca5	1-11	17828
IEEEcca5	1-11	17829
IEEEcca5	1-11	17830
IEEEcca5	1-11	17831
IEEEcca5	1-11	17832
IEEEcca5	1-11	17833
IEEEcca5	1-11	17834
IEEEcca5	1-11	17835
IEEEcca5	1-11	17836
IEEEcca5	1-11	17837
IEEEcca5	1-11	17838
IEEEcca5	1-11	17839
IEEEcca5	1-11	17840
IEEEcca5	1-11	17841
IEEEcca5	1-11	17842
IEEEcca5	1-11	17843
IEEEcca5	1-11	17844
IEEEcca5	1-11	17845
IEEEcca5	1-11	17846
IEEEcca5	1-11	17847
IEEEcca5	1-11	17848
IEEEcca5	1-11	17849
IEEEcca5	1-11	17850
IEEEcca5	1-11	17851
IEEEcca5	1-11	17852
IEEEcca5	1-11	17853
IEEEcca5	1-11	17854
IEEEcca5	1-11	17855
IEEEcca5	1-11	17856
IEEEcca5	1-11	17857
IEEEcca5	1-11	17858
IEEEcca5	1-11	17859
IEEEcca5	1-11	17860
IEEEcca5	1-11	17861
IEEEcca5	1-11	17862
IEEEcca5	1-11	17863
IEEEcca5	1-11	17864
IEEEcca5	1-11	17865
IEEEcca5	1-11	17866
IEEEcca5	1-11	17867
IEEEcca5	1-11	17868
IEEEcca5	1-11	17869
IEEEcca5	1-11	17870
IEEEcca5	1-11	17871
IEEEcca5	1-11	17872
IEEEcca5	1-11	17873
IEEEcca5	1-11	17874
IEEEcca5	1-11	17875
IEEEcca5	1-11	17876
IEEEcca5	1-11	17877
IEEEcca5	1-11	17878
IEEEcca5	1-11	17879
IEEEcca5	1-11	17880
IEEEcca5	1-11	17881
IEEEcca5	1-11	17882
IEEEcca5	1-11	17883
IEEEcca5	1-11	17884
IEEEcca5	1-11	17885
IEEEcca5	1-11	17886
IEEEcca5	1-11	17887
IEEEcca5	1-11	17888
IEEEcca5	1-11	17889
IEEEcca5	1-11	17890
IEEEcca5	1-11	17891
IEEEcca5	1-11	17892
IEEEcca5	1-11	17893
IEEEcca5	1-11	17894
IEEEcca5	1-11	17895
IEEEcca5	1-11	17896
IEEEcca5	1-11	17897
IEEEcca5	1-11	17898
IEEEcca5	1-11	17899
IEEEcca5	1-11	17900
IEEEcca5	1-11	17901
IEEEcca5	1-11	17902
IEEEcca5	1-11	17903
IEEEcca5	1-11	17904
IEEEcca5	1-11	17905
IEEEcca5	1-11	17906
IEEEcca5	1-11	17907
IEEEcca5	1-11	17908
IEEEcca5	1-11	17909
IEEEcca5	1-11	17910
IEEEcca5	1-11	17911
IEEEcca5	1-11	17912
IEEEcca5	1-11	17913
IEEEcca5	1-11	17914
IEEEcca5	1-11	17915
IEEEcca5	1-11	17916
IEEEcca5	1-11	17917
IEEEcca5	1-11	17918
IEEEcca5	1-11	17919
IEEEcca5	1-11	17920
IEEEcca5	1-11	17921
IEEEcca5	1-11	17922
IEEEcca5	1-11	17923
IEEEcca5	1-11	17924
IEEEcca5	1-11	17925
IEEEcca5	1-11	17926
IEEEcca5	1-11	17927
IEEEcca5	1-11	17928
IEEEcca5	1-11	17929
IEEEcca5	1-11	17930
IEEEcca5	1-11	17931
IEEEcca5	1-11	17932
IEEEcca5	1-11	17933
IEEEcca5	1-11	17934
IEEEcca5	1-11	17935
IEEEcca5	1-11	17936
IEEEcca5	1-11	17937
IEEEcca5	1-11	17938
IEEEcca5	1-11	17939
IEEEcca5	1-11	17940
IEEEcca5	1-11	17941
IEEEcca5	1-11	17942
IEEEcca5	1-11	17943
IEEEcca5	1-11	17944
3dic6	1-11	17945
3dic6	1-11	17946
3dic6	1-11	17947
3dic6	1-11	17948
3dic6	1-11	17949
3dic6	1-11	17950
3dic6	1-11	17951
3dic6	1-11	17952
3dic6	1-11	17953
3dic6	1-11	17954
3dic6	1-11	17955
3dic6	1-11	17956
3dic6	1-11	17957
3dic6	1-11	17958
3dic6	1-11	17959
3dic6	1-11	17960
3dic6	1-11	17961
3dic6	1-11	17962
3dic6	1-11	17963
3dic6	1-11	17964
3dic6	1-11	17965
3dic6	1-11	17966
3dic6	1-11	17967
3dic6	1-11	17968
3dic6	1-11	17969
3dic6	1-11	17970
3dic6	1-11	17971
3dic6	1-11	17972
3dic6	1-11	17973
3dic6	1-11	17974
3dic6	1-11	17975
3dic6	1-11	17976
3dic6	1-11	17977
3dic6	1-11	17978
3dic6	1-11	17979
3dic6	1-11	17980
3dic6	1-11	17981
3dic6	1-11	17982
3dic6	1-11	17983
3dic6	1-11	17984
3dic6	1-11	17985
3dic6	1-11	17986
3dic6	1-11	17987
3dic6	1-11	17988
3dic6	1-11	17989
3dic6	1-11	17990
3dica6	1-11	17991
3dica6	1-11	17992
3dica6	1-11	17993
3dica6	1-11	17994
3dica6	1-11	17995
3dica6	1-11	17996
3dica6	1-11	17997
3dica6	1-11	17998
3dica6	1-11	17999
3dica6	1-11	18000
3dica6	1-11	18001
3dica6	1-11	18002
3dica6	1-11	18003
3dica6	1-11	18004
3dica6	1-11	18005
3dim6	1-11	18006
3dim6	1-11	18007
3dim6	1-11	18008
3dim6	1-11	18009
3dim6	1-11	18010
3dim6	1-11	18011
3dim6	1-11	18012
3dim6	1-11	18013
3dim6	1-11	18014
3dim6	1-11	18015
3dim6	1-11	18016
3dim6	1-11	18017
3dim6	1-11	18018
3dim6	1-11	18019
3dim6	1-11	18020
3dim6	1-11	18021
3dim6	1-11	18022
3dim6	1-11	18023
3dim6	1-11	18024
3dim6	1-11	18025
3dim6	1-11	18026
3dim6	1-11	18027
3dim6	1-11	18028
3dim6	1-11	18029
3dim6	1-11	18030
3dim6	1-11	18031
3dim6	1-11	18032
3dim6	1-11	18033
3dim6	1-11	18034
3dim6	1-11	18035
3dim6	1-11	18036
3dim6	1-11	18037
3dim6	1-11	18038
3dim6	1-11	18039
3dim6	1-11	18040
3dim6	1-11	18041
3dim6	1-11	18042
3dim6	1-11	18043
3dim6	1-11	18044
3dim6	1-11	18045
3dim6	1-11	18046
3dim6	1-11	18047
3dim6	1-11	18048
3dim6	1-11	18049
3dim6	1-11	18050
3dim6	1-11	18051
3dim6	1-11	18052
3dim6	1-11	18053
3dim6	1-11	18054
3dim6	1-11	18055
3dim6	1-11	18056
3dim6	1-11	18057
3dim6	1-11	18058
3dim6	1-11	18059
3dim6	1-11	18060
3dim6	1-11	18061
3dim6	1-11	18062
3dim6	1-11	18063
3dim6	1-11	18064
3dim6	1-11	18065
3dim6	1-11	18066
3dim6	1-11	18067
3dim6	1-11	18068
3dim6	1-11	18069
3dim6	1-11	18070
3dim6	1-11	18071
3dim6	1-11	18072
3dim6	1-11	18073
3dim6	1-11	18074
3dim6	1-11	18075
3dim6	1-11	18076
3dim6	1-11	18077
3dim6	1-11	18078
3dim6	1-11	18079
3dim6	1-11	18080
3dim6	1-11	18081
3dim6	1-11	18082
3dim6	1-11	18083
3dim6	1-11	18084
3dim6	1-11	18085
3dim6	1-11	18086
3dim6	1-11	18087
3dim6	1-11	18088
3dim6	1-11	18089
3dim6	1-11	18090
3dim6	1-11	18091
3dim6	1-11	18092
3dim6	1-11	18093
3dim6	1-11	18094
3dim6	1-11	18095
3dim6	1-11	18096
3dim6	1-11	18097
3dim6	1-11	18098
3dim6	1-11	18099
3dim6	1-11	18100
3dim6	1-11	18101
3dim6	1-11	18102
3dim6	1-11	18103
3dim6	1-11	18104
3dim6	1-11	18105
3dim6	1-11	18106
3dim6	1-11	18107
3dim6	1-11	18108
3dim6	1-11	18109
3dim6	1-11	18110
3dor6	1-11	18111
3dor6	1-11	18112
3dor6	1-11	18113
3dor6	1-11	18114
3dor6	1-11	18115
3dor6	1-11	18116
3dor6	1-11	18117
3dor6	1-11	18118
3dor6	1-11	18119
3dor6	1-11	18120
3dor6	1-11	18121
3dor6	1-11	18122
3dor6	1-11	18123
3dor6	1-11	18124
3dor6	1-11	18125
3dor6	1-11	18126
3dor6	1-11	18127
3dtv6	1-11	18128
3dtv6	1-11	18129
3dtv6	1-11	18130
3dtv6	1-11	18131
3dtv6	1-11	18132
3dtv6	1-11	18133
3dtv6	1-11	18134
3dtv6	1-11	18135
3dtv6	1-11	18136
3dtv6	1-11	18137
3dtv6	1-11	18138
3dtv6	1-11	18139
3dtv6	1-11	18140
3dtv6	1-11	18141
3dtv6	1-11	18142
3dtv6	1-11	18143
3dtv6	1-11	18144
3dtv6	1-11	18145
3dtv6	1-11	18146
3dtv6	1-11	18147
3dtv6	1-11	18148
3dtv6	1-11	18149
3dtv6	1-11	18150
3dtv6	1-11	18151
3dtv6	1-11	18152
3dtv6	1-11	18153
3dtv6	1-11	18154
3dtv6	1-11	18155
3dtv6	1-11	18156
3dtv6	1-11	18157
3dtv6	1-11	18158
3dtv6	1-11	18159
3dtv6	1-11	18160
3dtv6	1-11	18161
3dtv6	1-11	18162
3dtv6	1-11	18163
3dtv6	1-11	18164
3dtv6	1-11	18165
3dtv6	1-11	18166
3dtv6	1-11	18167
3dtv6	1-11	18168
3dtv6	1-11	18169
3dtv6	1-11	18170
3dtv6	1-11	18171
3dtv6	1-11	18172
3dtv6	1-11	18173
3dtv6	1-11	18174
3dtv6	1-11	18175
